#timestamp(us) angle(°)
89	0
131	0
134	0
3161	341.528
8275	341.358
13302	341.193
18199	341.041
23326	340.874
28263	340.719
33209	340.56
38335	340.406
43257	340.23
48212	340.041
53329	339.865
58252	339.709
63213	339.53
68305	339.338
73184	339.165
78204	338.952
83310	338.741
88260	338.527
93177	338.321
98300	338.138
103252	337.933
108180	337.72
113315	337.518
118265	337.291
123178	337.076
128303	336.859
133239	336.654
138221	336.436
143323	336.219
148260	336.004
153171	335.728
158295	335.517
163151	335.327
168084	335.114
173230	334.908
178083	334.694
183221	334.47
188163	334.267
193093	334.085
198243	333.92
203231	333.725
208108	333.542
213258	333.358
218238	333.171
223104	332.957
228199	332.767
233180	332.558
238081	332.369
243193	332.165
248157	331.95
253095	331.759
258181	331.55
263233	331.339
268083	331.131
273193	330.905
278168	330.668
283097	330.443
288196	330.235
293243	330.019
298147	329.812
303280	329.604
308196	329.353
313149	329.094
318254	328.902
323202	328.685
328147	328.469
333242	328.261
338179	328.039
343148	327.819
348200	327.614
353163	327.427
358264	327.218
363358	326.988
368170	326.771
373207	326.542
378164	326.335
383198	326.142
388117	325.882
393239	325.664
398134	325.422
403066	325.174
408160	324.94
413115	324.726
418118	324.505
423247	324.274
428160	324.042
433115	323.803
438199	323.569
443161	323.358
448106	323.143
453252	322.911
458174	322.669
463125	322.398
468230	322.165
473187	321.949
478118	321.762
483240	321.541
488161	321.298
493122	321.076
498223	320.848
503121	320.64
508101	320.454
513235	320.25
518189	320.015
523108	319.788
528259	319.576
533200	319.344
538034	319.138
543171	318.901
548084	318.657
553044	318.417
558168	318.211
563109	317.998
568042	317.784
573155	317.564
578079	317.342
583031	317.111
588184	316.872
593164	316.647
598174	316.416
603303	316.181
608174	315.955
613103	315.71
618259	315.465
623093	315.255
628044	315.024
633165	314.797
638087	314.56
643029	314.32
648156	314.1
653062	313.898
658117	313.652
663233	313.43
668157	313.211
673100	312.977
678180	312.757
683129	312.553
688084	312.329
693200	312.092
698069	311.829
703180	311.621
708105	311.402
713131	311.186
718231	310.981
723182	310.748
728129	310.533
733232	310.35
738178	310.147
743091	309.953
748180	309.758
753168	309.544
758049	309.304
763280	309.097
768130	308.923
773033	308.724
778193	308.477
783118	308.277
788030	308.076
793157	307.865
798081	307.667
803030	307.502
808154	307.318
813090	307.131
818114	306.938
823240	306.765
828138	306.582
833037	306.407
838179	306.252
843138	306.105
848080	305.941
853225	305.731
858157	305.551
863114	305.38
868232	305.202
873131	305.034
878112	304.874
883181	304.713
888107	304.525
893057	304.326
898108	304.141
903058	303.958
908157	303.759
913111	303.576
918031	303.402
923238	303.233
928133	303.029
933105	302.781
938244	302.581
943172	302.395
948005	302.193
953140	302.005
958164	301.824
963035	301.625
968158	301.387
973057	301.167
978106	300.953
983223	300.731
988065	300.518
993043	300.323
998186	300.079
1003130	299.847
1008057	299.628
1013164	299.34
1018114	299.125
1023234	298.928
1028224	298.686
1033124	298.435
1038239	298.212
1043153	297.98
1048122	297.756
1053240	297.547
1058150	297.335
1063107	297.108
1068231	296.866
1073131	296.647
1078078	296.423
