#timestamp(us) rx(rad s^-1) ry(rad s^-1) rz(rad s^-1) ax(m s^-2) ay(m s^-2) az(m s^-2)
1083977,0.00402216,0.341004,0.0278618,-0.0468521,-9.68628,-1.06333
1084577,0.00712451,0.339328,0.0270398,-0.0281384,-9.62362,-1.02335
1085188,0.00837849,0.343656,0.0268911,-0.0142168,-9.57651,-0.970855
1085800,0.00714277,0.346651,0.0272294,-0.0238327,-9.59253,-0.953678
1086400,0.0102414,0.341883,0.0266824,-0.0380421,-9.59869,-0.987532
1087011,0.012151,0.349643,0.0287499,-0.056685,-9.63875,-1.06295
1087622,0.0134005,0.344625,0.0300335,-0.0903217,-9.64447,-1.0542
1088222,0.01338,0.346717,0.0278046,-0.124491,-9.59886,-0.987816
1088833,0.0134,0.346508,0.0296257,-0.0910956,-9.58796,-0.953389
1089433,0.015265,0.34534,0.0294834,-0.0956783,-9.59363,-0.991896
1090044,0.0214938,0.353008,0.0278201,-0.134057,-9.59276,-1.00139
1090655,0.0221511,0.348907,0.0316678,-0.10511,-9.6266,-0.995492
1091255,0.0228296,0.358988,0.0346143,-0.138082,-9.686,-1.06831
1091866,0.0228542,0.358105,0.036976,-0.152164,-9.68933,-1.13027
1092466,0.0234789,0.360606,0.0366313,-0.0991427,-9.68499,-1.17225
1093077,0.0253626,0.364878,0.0370865,-0.0993381,-9.65251,-1.16401
1093688,0.0253893,0.3646,0.0395146,-0.0900842,-9.61294,-1.13129
1094288,0.0216746,0.377422,0.0391067,-0.0566073,-9.59498,-1.11977
1094900,0.0185861,0.377075,0.0415507,-0.0712924,-9.56959,-1.08866
1095511,0.0199097,0.387565,0.0463815,-0.123859,-9.60594,-1.10696
1096111,0.0217638,0.385258,0.0454994,-0.123643,-9.60642,-1.14962
1096722,0.0229929,0.382332,0.0445541,-0.118816,-9.57959,-1.17985
1097322,0.0211282,0.391637,0.0431313,-0.128247,-9.61256,-1.18345
1097933,0.0205344,0.390067,0.0460368,-0.0945213,-9.64168,-1.17702
1098544,0.0193416,0.399503,0.0489265,-0.0799285,-9.6586,-1.19775
1099144,0.0167952,0.393752,0.0452402,-0.065467,-9.67316,-1.19455
1099755,0.0143304,0.399673,0.0465238,-0.118698,-9.65584,-1.13128
1100366,0.0168439,0.403889,0.0475828,-0.118698,-9.65584,-1.13128
1100966,0.0149772,0.402569,0.0480666,-0.166718,-9.66629,-1.12309
1101577,0.0132082,0.411504,0.0552086,-0.142498,-9.68272,-1.14847
1102177,0.0106813,0.407428,0.0529356,-0.0843652,-9.71887,-1.21375
1102788,0.00878755,0.40827,0.0505834,-0.0939212,-9.69676,-1.24454
1103400,0.00816153,0.411418,0.0497044,-0.0508814,-9.67973,-1.22362
1104000,0.00572321,0.408924,0.0549813,-0.0127189,-9.64858,-1.2012
1104611,0.00133423,0.412874,0.0517597,-0.0323986,-9.59588,-1.15768
1105222,0.000715474,0.404049,0.0538686,-0.0325514,-9.56246,-1.1588
1105822,-0.00111953,0.409914,0.055756,-0.0562916,-9.58276,-1.19421
1106433,0.00204205,0.411377,0.0595815,-0.0654955,-9.66328,-1.19821
1107033,0.00260958,0.411344,0.0546557,-0.0366471,-9.67828,-1.19028
1107644,0.00267965,0.415622,0.060043,-0.0175996,-9.66082,-1.17412
1108255,0.000747102,0.411233,0.0552722,-0.0127717,-9.69705,-1.14488
1108855,-0.000488609,0.414229,0.0556105,-0.0081675,-9.72245,-1.08133
1109466,-0.0036551,0.405302,0.0528096,-0.0180676,-9.70269,-1.04134
1110077,-0.00171498,0.405856,0.0590031,-0.0325255,-9.69331,-1.04037
1110677,-0.000516827,0.401999,0.0554969,-0.0326247,-9.70601,-1.0086
1111288,0.000769363,0.401609,0.0591327,-0.0279997,-9.66787,-1.00919
1111888,0.000703001,0.400422,0.0534703,-0.0185292,-9.66032,-0.989404
1112500,0.000716805,0.3984,0.0550922,-0.023495,-9.67444,-0.943596
1113111,0.00262427,0.405555,0.0570933,-0.0283225,-9.66974,-0.943103
1113711,0.00319521,0.400476,0.0534575,-0.0617533,-9.69194,-0.959811
1114322,0.00504893,0.400052,0.0521675,-0.0955251,-9.65858,-0.961042
1114933,0.00881768,0.402946,0.0543015,-0.0860369,-9.64538,-0.950114
1115533,0.00940658,0.397054,0.0524204,-0.071707,-9.62605,-0.952715
1116144,0.0075349,0.398292,0.0519557,-0.0575227,-9.58366,-0.948085
1116755,0.00814919,0.397771,0.0512791,-0.0429971,-9.62835,-0.9292
1117355,0.0106552,0.395803,0.0528883,-0.0524177,-9.67685,-0.92027
1117966,0.0125327,0.398261,0.0531443,-0.0667583,-9.68065,-0.930195
1118566,0.0149878,0.395572,0.0503715,-0.100331,-9.71649,-0.905764
1119177,0.0193762,0.403525,0.0512123,-0.110018,-9.72356,-0.882883
1119788,0.0212066,0.398334,0.0487842,-0.0864413,-9.65431,-0.861115
1120388,0.0262189,0.402535,0.0504375,-0.0916172,-9.58371,-0.853493
1121000,0.0262493,0.405348,0.0525905,-0.101003,-9.58938,-0.892016
1121611,0.0256339,0.401499,0.0540164,-0.119709,-9.66239,-0.923647
1122211,0.026218,0.406301,0.0496217,-0.157729,-9.71143,-0.957479
1122822,0.0287537,0.400892,0.0545412,-0.196176,-9.7068,-0.957095
1123422,0.0287411,0.407286,0.0521699,-0.182052,-9.70253,-0.904504
1124033,0.0306195,0.405978,0.0532416,-0.177377,-9.6738,-0.906117
1124644,0.0306428,0.410744,0.0543798,-0.201345,-9.61502,-0.970858
1125244,0.032552,0.410367,0.0580124,-0.172216,-9.62909,-1.01964
1125855,0.0318573,0.403587,0.0529697,-0.167112,-9.65922,-1.0513
1126466,0.0300361,0.40743,0.0564791,-0.181456,-9.65784,-1.0654
1127066,0.0300077,0.405221,0.0543925,-0.181481,-9.65313,-1.06489
1127677,0.0337848,0.410534,0.056792,-0.234293,-9.64759,-1.07392
1128277,0.0319723,0.414911,0.0609748,-0.24857,-9.64997,-1.0979
1128888,0.0319903,0.414098,0.0627295,-0.214823,-9.67862,-1.09616
1129500,0.0326191,0.417808,0.0625176,-0.205015,-9.6899,-1.12576
1130100,0.0269446,0.410245,0.058041,-0.200206,-9.66872,-1.14713
1130711,0.026316,0.414672,0.0566878,-0.2004,-9.6993,-1.07941
1131322,0.0232425,0.416674,0.0600044,-0.190919,-9.70728,-1.0471
1131922,0.0213846,0.41589,0.0611616,-0.191104,-9.65879,-1.05606
1132533,0.0189124,0.415626,0.0629954,-0.185968,-9.67245,-1.10961
1133133,0.0157275,0.409397,0.0580319,-0.171258,-9.70255,-1.14123
1133744,0.0144801,0.415019,0.0568146,-0.180973,-9.69974,-1.12201
1134355,0.0132441,0.409877,0.058718,-0.19531,-9.70872,-1.12776
1134955,0.0113436,0.410789,0.0557588,-0.204731,-9.75722,-1.11883
1135566,0.00881175,0.40927,0.0525372,-0.185939,-9.7454,-1.04647
1136166,0.00883639,0.408387,0.054899,-0.181555,-9.70208,-1.00389
1136777,0.00822997,0.413209,0.0554332,-0.19574,-9.71294,-1.03825
1137388,0.00757069,0.406686,0.0534921,-0.209942,-9.72945,-1.06376
1137988,0.00758568,0.409034,0.0543647,-0.214641,-9.75346,-1.06164
1138600,0.00564065,0.401018,0.0491956,-0.200166,-9.7572,-1.07147
1139211,0.000691718,0.401166,0.0523226,-0.214404,-9.75347,-1.10899
1139811,0.00131092,0.408107,0.0506216,-0.199861,-9.76098,-1.1287
1140422,0.00192446,0.401332,0.0511022,-0.190475,-9.72377,-1.11991
1141022,-0.000614956,0.403649,0.0464578,-0.210109,-9.67531,-1.08158
1141633,-0.000644505,0.397069,0.0451205,-0.205885,-9.65128,-0.989
1142244,-0.00186894,0.39932,0.0466065,-0.215618,-9.65412,-0.960926
1142844,-0.00312632,0.400037,0.0454652,-0.181718,-9.68465,-0.987801
1143455,-0.00375472,0.394444,0.046085,-0.1626,-9.67614,-0.977351
1144066,-0.00184889,0.399111,0.0484276,-0.196357,-9.6635,-0.961881
1144666,1.40283e-05,0.397339,0.0482189,-0.196329,-9.70492,-0.928481
1145277,0.00429151,0.395177,0.0411874,-0.172524,-9.74628,-0.847651
1145877,0.00304497,0.397033,0.0407859,-0.172655,-9.74392,-0.823721
1146488,0.00430443,0.396921,0.0419936,-0.191525,-9.79951,-0.839262
1147100,0.00868035,0.401247,0.042436,-0.205798,-9.80707,-0.859064
1147700,0.0092651,0.394146,0.0404221,-0.22508,-9.76663,-0.883159
1148311,0.00803934,0.402047,0.0406845,-0.249399,-9.73137,-0.855744
1148922,0.0124412,0.399841,0.0447123,-0.288222,-9.68248,-0.822164
1149522,0.0124417,0.397958,0.0451201,-0.307348,-9.74371,-0.781494
1150133,0.0124942,0.401167,0.0491606,-0.278354,-9.78179,-0.780789
1150733,0.016117,0.391808,0.0407286,-0.273608,-9.73047,-0.81784
1151344,0.0186513,0.402069,0.0424515,-0.268656,-9.72717,-0.850613
1151955,0.0155632,0.399839,0.0453034,-0.254124,-9.75068,-0.853112
1152555,0.0230698,0.404698,0.0470104,-0.28304,-9.73191,-0.85117
1153166,0.0243309,0.407074,0.0478766,-0.278255,-9.70601,-0.872029
1153777,0.0237175,0.403829,0.0493689,-0.210907,-9.67717,-0.920789
1154377,0.0231415,0.411465,0.0520562,-0.172415,-9.6545,-0.9561
1154988,0.0231366,0.404002,0.0530807,-0.158006,-9.68601,-0.926319
1155588,0.0231353,0.409651,0.0518571,-0.177235,-9.69169,-0.917522
1156200,0.0262247,0.406231,0.0502288,-0.263453,-9.68152,-0.973507
1156811,0.0268164,0.407198,0.0472568,-0.28265,-9.67073,-0.986604
1157411,0.0268731,0.411616,0.0514301,-0.292351,-9.6571,-0.980424
1158022,0.0274199,0.405537,0.0458404,-0.296973,-9.66888,-1.00539
1158622,0.0275008,0.410955,0.0519676,-0.244363,-9.63159,-0.996457
1159233,0.0256475,0.409497,0.0536654,-0.244601,-9.60004,-0.978841
1159844,0.0250545,0.41418,0.0554137,-0.2156,-9.64847,-0.969785
1160444,0.0249798,0.410575,0.0494858,-0.215625,-9.6753,-0.939541
1161055,0.0218537,0.409368,0.0487619,-0.220658,-9.65412,-0.913591
1161666,0.023086,0.411417,0.0471336,-0.225411,-9.66355,-0.914625
1162266,0.0212461,0.40982,0.0500455,-0.23939,-9.69089,-0.974446
1162877,0.0218403,0.409507,0.0475478,-0.215089,-9.70026,-1.02274
1163488,0.023124,0.410395,0.0507094,-0.2057,-9.66823,-1.00977
1164088,0.0200129,0.411536,0.0508581,-0.19618,-9.63856,-1.02074
