#timestamp(us) rx(rad s^-1) ry(rad s^-1) rz(rad s^-1) ax(m s^-2) ay(m s^-2) az(m s^-2)
1089333,0.00712086,0.323632,-0.150076,-0.0102877,-8.92326,3.9895
1089933,0.00895042,0.326505,-0.148536,-0.0435741,-8.946,3.93439
1090533,0.00892602,0.330395,-0.150592,-0.0864622,-8.92754,3.94106
1091144,0.00709113,0.33888,-0.149664,-0.0625641,-8.89565,3.95411
1091744,0.00827924,0.341613,-0.15247,0.00424803,-8.85547,3.97771
1092355,0.00952118,0.340063,-0.149548,0.066262,-8.83782,3.98932
1092955,0.0119357,0.342047,-0.151204,0.113797,-8.86022,4.02048
1093555,0.0094993,0.345702,-0.150795,0.090035,-8.86613,3.98633
1094166,0.00764213,0.349138,-0.15413,0.0138365,-8.87981,3.93687
1094766,0.00642962,0.350295,-0.153379,-0.0386175,-8.90543,3.91009
1095366,0.00763895,0.351557,-0.153868,-0.00988992,-8.91052,3.86658
1095977,0.00579013,0.359634,-0.154842,-0.00510764,-8.9274,3.84566
1096577,0.00942288,0.35979,-0.156701,0.0568245,-8.92533,3.86992
1097188,0.0088216,0.362085,-0.155211,0.114182,-8.89111,3.85941
1097788,0.00882479,0.359666,-0.155473,0.0474143,-8.90825,3.84306
1098388,0.00394702,0.367041,-0.155269,0.0187352,-8.94483,3.82949
1099000,0.00453477,0.375026,-0.155646,-0.038374,-8.97543,3.75914
1099600,0.00146085,0.375518,-0.159912,-0.0525093,-8.97421,3.70187
1100200,0.00451341,0.372935,-0.158969,-0.00948082,-8.932,3.70652
1100811,0.0038852,0.377371,-0.160343,-0.0190301,-8.89776,3.74365
1101411,0.00570257,0.382188,-0.159831,-0.00956531,-8.90445,3.76207
1102011,0.00510288,0.383273,-0.158472,0.0285286,-8.91074,3.77582
1102622,0.00693246,0.386146,-0.156931,0.0285033,-8.89859,3.79626
1103222,0.0051119,0.383747,-0.157182,-0.00517216,-8.92514,3.8698
1103833,0.00630729,0.3846,-0.159573,-0.00527325,-8.97592,3.85477
1104433,0.00692092,0.383923,-0.15903,0.0138585,-8.98716,3.82492
1105033,0.00506706,0.388504,-0.161621,0.032979,-8.96418,3.83222
1105644,0.00385774,0.387242,-0.161132,0.0760394,-8.94255,3.80597
1106244,0.00571013,0.387434,-0.157405,0.109394,-8.92628,3.8317
1106855,0.00815239,0.386672,-0.156262,0.114031,-8.87865,3.92289
1107455,0.0105522,0.388852,-0.159754,0.0997832,-8.79459,3.9845
1108055,0.00996631,0.386782,-0.157497,0.0473105,-8.81649,3.96767
1108655,0.00937882,0.385923,-0.15511,0.0328546,-8.88605,3.95059
1109266,0.0148377,0.384245,-0.157178,0.0279971,-8.89318,3.97371
1109866,0.0136375,0.38702,-0.154394,0.0229627,-8.91464,4.04309
1110477,0.0118007,0.386027,-0.15635,0.0657099,-8.93329,4.0842
1111077,0.0136374,0.383457,-0.155399,0.0800574,-8.945,4.05907
1111677,0.0154708,0.379743,-0.155191,0.0561886,-8.95434,4.05801
1112288,0.0160722,0.381011,-0.155677,0.051401,-8.9506,4.06796
1112888,0.0142305,0.380084,-0.158245,0.0753689,-8.90784,4.06784
1113500,0.0136553,0.380842,-0.153825,0.0944727,-8.86378,4.10132
1114100,0.011816,0.381663,-0.155584,0.0894643,-8.85847,4.18792
1114711,0.0142615,0.378482,-0.154702,0.0796084,-8.87294,4.28195
1115311,0.0118208,0.378035,-0.155977,0.0748261,-8.85607,4.30288
1115911,0.0185258,0.375346,-0.154445,0.098792,-8.83065,4.28655
1116511,0.017895,0.378033,-0.156628,0.10369,-8.83518,4.23827
1117122,0.0173066,0.374216,-0.15518,0.0466034,-8.83481,4.19037
1117722,0.0124149,0.381183,-0.156878,0.017637,-8.88491,4.26139
1118333,0.0136552,0.377279,-0.15483,0.0651172,-8.91769,4.30099
1118933,0.0142354,0.380019,-0.157632,0.112949,-8.93922,4.23186
1119533,0.0172928,0.37737,-0.156077,0.0558334,-8.96139,4.17198
1120144,0.0142191,0.381424,-0.159338,-0.00111161,-8.92191,4.11395
1120744,0.0136267,0.38063,-0.157563,-0.000968585,-8.90436,4.08238
1121355,0.0105789,0.379585,-0.158899,-0.0296589,-8.90672,4.10596
1121955,0.0112146,0.380395,-0.155099,-0.0727666,-8.90826,4.16784
1122555,0.0075409,0.378409,-0.159011,-0.0727733,-8.89983,4.17831
1123166,0.00994575,0.384086,-0.160886,-0.0630125,-8.88408,4.11788
1123766,0.0123904,0.38151,-0.159939,-0.0866179,-8.8893,4.03122
1124366,0.0111853,0.38435,-0.157767,-0.0578577,-8.87606,3.99447
1124977,0.0081581,0.386001,-0.155715,-0.0293051,-8.87811,4.01344
1125577,0.0105915,0.388328,-0.154856,-0.0866605,-8.89499,4.04017
1126188,0.00871865,0.389003,-0.160966,-0.148645,-8.89009,4.04055
1126788,0.00871547,0.391421,-0.160705,-0.153352,-8.90968,4.00019
1127388,0.00815319,0.386067,-0.156327,-0.105516,-8.93542,3.92582
