#timestamp(us) rx(rad s^-1) ry(rad s^-1) rz(rad s^-1) ax(m s^-2) ay(m s^-2) az(m s^-2)
282644,5.55795e-05,0.409544,-0.1748,-0.172283,-8.91364,3.94713
283244,-0.000546498,0.412443,-0.173244,-0.153141,-8.89861,3.93923
283855,-0.00175741,0.412391,-0.172624,-0.138844,-8.88601,3.95497
284455,-0.000554593,0.414927,-0.173594,-0.0910862,-8.89262,3.92568
285055,-0.000547164,0.41661,-0.172174,-0.0242048,-8.88048,3.89847
285666,-0.0017817,0.419844,-0.173675,-0.00495998,-8.83623,3.88416
286266,-0.00179138,0.423537,-0.173895,-0.00505178,-8.83917,3.91252
286866,-0.00181924,0.422721,-0.177699,0.0233286,-8.88131,3.95107
287477,-0.00119076,0.42541,-0.174314,0.0280683,-8.90387,3.93909
288077,-0.00119726,0.426685,-0.174795,-0.00522073,-8.88348,3.92687
288677,-0.00116781,0.426292,-0.171122,-0.0101686,-8.91512,3.95691
289288,-0.00243113,0.425751,-0.177367,0.00871437,-8.9689,3.97028
289888,-0.00482922,0.425924,-0.173001,0.0136436,-8.93353,3.95021
290500,-0.00484328,0.421953,-0.175908,0.0233027,-8.90807,3.93385
291100,-0.00542825,0.422842,-0.172713,0.037577,-8.92645,3.92712
291711,-0.00178103,0.415676,-0.174746,0.0472327,-8.89678,3.916
292311,-0.00360132,0.420403,-0.172986,0.0332104,-8.84008,3.87427
292911,-0.00241985,0.420848,-0.177279,0.0236758,-8.84426,3.86902
293522,-0.00124223,0.427879,-0.18024,0.0713742,-8.83549,3.87486
294122,0.00120892,0.424027,-0.178811,0.123987,-8.79183,3.86534
294722,0.00183567,0.424363,-0.176301,0.119185,-8.81015,3.85858
295322,0.00730675,0.42074,-0.177341,0.0521872,-8.87356,3.87549
295933,0.00548063,0.422575,-0.177133,0.00438506,-8.88998,3.89751
296533,0.00915171,0.419249,-0.175034,0.00901237,-8.92911,3.90765
297144,0.00488731,0.418822,-0.176297,-0.000820247,-8.97309,3.96503
297744,0.00732374,0.415167,-0.176706,-0.00554198,-8.99317,3.92939
298344,0.00308865,0.410785,-0.1753,0.0375078,-8.99781,3.88119
298955,0.00127287,0.404758,-0.175943,0.0327475,-8.98888,3.88692
299555,-0.000541057,0.404648,-0.174707,-0.04358,-8.99805,3.88576
300155,-0.000550205,0.400611,-0.177002,-0.0626712,-8.99848,3.89044
300766,-0.00358578,0.397621,-0.17731,-0.0245414,-8.99066,3.90572
301366,-0.00298105,0.400033,-0.177052,-0.0244283,-8.93518,3.92126
301977,-0.00541363,0.397102,-0.177977,0.0140574,-8.88138,3.86022
302577,-0.00420271,0.397154,-0.178596,0.104829,-8.86784,3.81887
303177,-0.00114604,0.39511,-0.176976,0.142959,-8.86002,3.83414
303777,-0.00360701,0.399092,-0.179628,0.147688,-8.84837,3.85931
304388,0.000640956,0.397362,-0.181076,0.128494,-8.87801,3.87041
304988,0.00549457,0.401002,-0.181326,0.0855561,-8.89572,3.85884
305600,0.00853414,0.400969,-0.181345,0.0569608,-8.89936,3.84882
306200,0.00792782,0.399766,-0.181473,0.0662574,-8.91144,3.91925
306800,0.0067169,0.399714,-0.180853,0.0660511,-8.9483,3.95352
307411,0.00729616,0.399496,-0.184595,0.0373209,-8.99948,3.94316
308011,0.0079245,0.398622,-0.182216,-0.0104726,-9.00698,3.97092
308622,0.00366831,0.399274,-0.182123,-0.0771837,-8.99638,3.96234
309222,0.00184047,0.398755,-0.182789,-0.0771617,-9.00432,3.94715
